user_id,poi_id,timestamp,action
U0100,1195,1755185487,click
U0100,1296,1755876687,click
U0100,7036,1755876687,visit
U0100,1184,1755963087,fav
U0100,1268,1756395087,click
U0100,7033,1756740687,fav
U0100,1096,1756827087,fav
U0100,8067,1756999887,visit
U0100,1286,1757777487,fav
U0100,1012,1758382287,click
U0100,5061,1758814287,click
U0100,3138,1761406287,visit
U0100,1033,1761492687,visit
U0100,1217,1761665487,click
U0100,1066,1762097487,fav
U0100,1066,1762183887,click
U0101,1130,1747323087,visit
U0101,5041,1747409487,click
U0101,4041,1747409487,fav
U0101,7045,1748100687,click
U0101,1052,1748446287,click
U0101,1107,1748446287,visit
U0101,1235,1748878287,visit
U0101,1253,1749483087,fav
U0101,1206,1749483087,click
U0101,8027,1749569487,visit
U0101,1175,1749655887,click
U0101,1219,1749742287,click
U0101,3042,1750260687,click
U0101,1235,1750433487,click
U0101,1078,1750692687,fav
U0101,5137,1750951887,visit
U0101,1298,1751297487,click
U0101,1088,1751297487,click
U0101,1175,1751297487,fav
U0101,6031,1751815887,click
U0101,1087,1751902287,click
U0101,6112,1752334287,fav
U0101,6074,1753284687,click
U0101,1175,1753371087,click
U0101,1253,1753543887,click
U0101,1185,1753803087,click
U0101,1235,1753975887,fav
U0101,1088,1754062287,visit
U0101,1229,1754321487,fav
U0101,7097,1754753487,click
U0101,4068,1754926287,fav
U0101,2211,1755963087,visit
U0101,1297,1756222287,fav
U0101,1229,1756481487,click
U0101,1041,1756481487,fav
U0101,4208,1756481487,fav
U0101,1298,1756654287,click
U0101,1267,1756827087,fav
U0101,1087,1757172687,fav
U0101,1087,1757345487,click
U0101,4156,1757950287,click
U0101,1107,1757950287,click
U0101,8044,1758123087,visit
U0101,1175,1758555087,click
U0101,1107,1758555087,click
U0101,1206,1759159887,click
U0101,1235,1759419087,fav
U0101,3001,1759764687,fav
U0101,1267,1760283087,fav
U0101,1076,1760369487,click
U0101,1297,1760455887,click
U0101,1206,1760715087,click
U0101,1087,1761060687,fav
U0101,5107,1761406287,fav
U0101,6112,1761924687,click
U0101,1267,1762183887,click
U0101,3067,1762356687,click
U0102,1321,1747841487,click
U0102,1201,1748014287,visit
U0102,6046,1748446287,click
U0102,1321,1748532687,click
U0102,1320,1748791887,fav
U0102,1320,1749051087,visit
U0102,6088,1749223887,fav
U0102,1325,1749915087,visit
U0102,1201,1750260687,fav
U0102,1201,1750433487,click
U0102,1320,1750606287,click
U0102,4203,1750951887,fav
U0102,1246,1751124687,visit
U0102,1322,1751383887,click
U0102,1322,1751383887,visit
U0102,1265,1751815887,fav
U0102,1321,1752075087,click
U0102,1173,1752507087,click
U0102,1201,1752593487,click
U0102,1322,1753284687,fav
U0102,1322,1753803087,fav
U0102,1239,1753889487,fav
U0102,3139,1754062287,visit
U0102,1202,1754062287,click
U0102,1319,1754407887,fav
U0102,1239,1754667087,click
U0102,1325,1754926287,click
U0102,1325,1755444687,fav
U0102,1209,1755703887,visit
U0102,1249,1755790287,click
U0102,1173,1755963087,click
U0102,5059,1756308687,visit
U0102,1239,1757259087,click
U0102,1320,1757345487,click
U0102,1319,1757431887,click
U0102,1322,1757604687,fav
U0102,1159,1757604687,fav
U0102,1321,1757691087,click
U0102,4175,1758900687,click
U0102,1322,1759159887,click
U0102,1246,1759419087,click
U0102,1246,1759678287,fav
U0102,1239,1759764687,click
U0102,1316,1760023887,click
U0102,1209,1760455887,fav
U0102,1325,1760542287,click
U0102,1316,1760974287,click
U0102,1242,1761751887,click
U0102,1239,1761838287,visit
U0102,2097,1762097487,fav
U0102,1246,1762529487,fav
U0103,1149,1747323087,click
U0103,1089,1747409487,click
U0103,1183,1748619087,click
U0103,1149,1748705487,click
U0103,3122,1748964687,click
U0103,1160,1748964687,fav
U0103,1161,1749051087,fav
U0103,1018,1749483087,click
U0103,1153,1750347087,click
U0103,1183,1750606287,click
U0103,1180,1750692687,click
U0103,1152,1751124687,visit
U0103,1292,1751988687,fav
U0103,1292,1752507087,fav
U0103,1292,1752507087,fav
U0103,1160,1752593487,click
U0103,1161,1753025487,click
U0103,1155,1753111887,click
U0103,1089,1753543887,click
U0103,6046,1753630287,click
U0103,1078,1754321487,click
U0103,1155,1754321487,visit
U0103,1152,1754494287,click
U0103,1159,1755099087,click
U0103,4111,1755703887,visit
U0103,1161,1755876687,click
U0103,1329,1756654287,click
U0103,1131,1756913487,fav
U0103,1291,1757172687,click
U0103,3121,1757345487,fav
U0103,1154,1758814287,click
U0103,5092,1759505487,click
U0103,1139,1759851087,click
U0103,1148,1760628687,visit
U0103,1142,1761665487,click
U0103,1315,1762270287,click
U0104,1177,1747150287,click
U0104,1152,1747409487,click
U0104,1324,1747841487,visit
U0104,4219,1748532687,click
U0104,1167,1749396687,visit
U0104,1180,1749483087,visit
U0104,5040,1749655887,click
U0104,1241,1749742287,click
U0104,8111,1750001487,click
U0104,1161,1750347087,fav
U0104,5130,1750519887,click
U0104,1280,1750865487,click
U0104,2032,1751038287,visit
U0104,2082,1751988687,click
U0104,1123,1751988687,fav
U0104,1159,1752334287,fav
U0104,1159,1753198287,fav
U0104,1292,1753457487,fav
U0104,2071,1753630287,fav
U0104,1148,1754148687,click
U0104,1172,1754753487,click
U0104,1148,1754926287,visit
U0104,3079,1755444687,fav
U0104,1182,1755617487,fav
U0104,1329,1755790287,click
U0104,1153,1755876687,click
U0104,1002,1756827087,click
U0104,1292,1756827087,click
U0104,4145,1757345487,click
U0104,1089,1757345487,click
U0104,1128,1757431887,click
U0104,1146,1757863887,click
U0104,7051,1757863887,click
U0104,1002,1758295887,fav
U0104,1292,1758555087,click
U0104,1255,1758814287,fav
U0104,1142,1758814287,click
U0104,1149,1758900687,click
U0104,5107,1759937487,click
U0104,1078,1760023887,click
U0104,1172,1760023887,click
U0104,1152,1760283087,fav
U0104,1280,1761060687,click
U0104,1153,1761406287,click
U0104,1324,1761492687,click
U0104,1280,1761492687,click
U0104,1138,1761751887,fav
U0104,4130,1761838287,fav
U0104,8067,1761838287,click
U0104,1280,1762270287,visit
U0104,1132,1762270287,click
U0104,1009,1762615887,click
U0105,1111,1748014287,fav
U0105,1278,1748187087,click
U0105,1111,1748187087,click
U0105,1247,1748532687,visit
U0105,1269,1748532687,fav
U0105,6102,1748619087,click
U0105,1084,1748791887,click
U0105,8073,1748964687,visit
U0105,1269,1749223887,click
U0105,4107,1749396687,click
U0105,6042,1750347087,click
U0105,1269,1750779087,click
U0105,2059,1751729487,visit
U0105,4005,1752075087,click
U0105,1112,1752247887,click
U0105,1326,1752420687,visit
U0105,2074,1752593487,click
U0105,1129,1753543887,visit
U0105,1129,1753630287,click
U0105,1112,1753630287,click
U0105,1033,1753716687,click
U0105,1111,1754494287,click
U0105,1247,1755099087,click
U0105,1278,1755444687,click
U0105,7048,1755876687,fav
U0105,1129,1756222287,click
U0105,1129,1756308687,click
U0105,1111,1756395087,fav
U0105,1112,1757086287,fav
U0105,1112,1757086287,click
U0105,1269,1757431887,click
U0105,1278,1757950287,click
U0105,4016,1758295887,click
U0105,1111,1758295887,click
U0105,5002,1758641487,click
U0105,1247,1758727887,fav
U0105,8109,1758900687,click
U0105,4208,1759246287,fav
U0105,1104,1759678287,click
U0105,1247,1759678287,click
U0105,1278,1759764687,click
U0105,1111,1759937487,click
U0105,2050,1760283087,click
U0105,4184,1760369487,click
U0105,1269,1760455887,click
U0105,1278,1760542287,click
U0105,1326,1760542287,fav
U0105,2040,1760715087,click
U0105,1269,1761319887,visit
U0105,1111,1761319887,click
U0105,3051,1762183887,fav
U0105,1129,1762183887,click
U0106,2210,1747150287,click
U0106,1202,1747668687,visit
U0106,1186,1747668687,fav
U0106,4171,1748273487,click
U0106,2078,1748446287,click
U0106,8082,1748964687,fav
U0106,1287,1749051087,click
U0106,3038,1749223887,fav
U0106,1322,1749569487,fav
U0106,1155,1749828687,click
U0106,1001,1750001487,visit
U0106,8061,1750087887,click
U0106,1299,1750606287,click
U0106,1286,1751643087,click
U0106,1320,1751729487,click
U0106,1314,1751902287,click
U0106,1209,1752161487,fav
U0106,2207,1752247887,fav
U0106,8115,1752247887,click
U0106,1280,1752334287,fav
U0106,1316,1752334287,click
U0106,1201,1752507087,click
U0106,1173,1752593487,click
U0106,8048,1752679887,click
U0106,8014,1752852687,click
U0106,5076,1752939087,fav
U0106,1299,1753025487,click
U0106,1202,1753803087,visit
U0106,1161,1753975887,fav
U0106,6032,1754062287,click
U0106,4012,1754235087,click
U0106,1156,1754753487,click
U0106,1168,1754926287,fav
U0106,1056,1755099087,fav
U0106,1138,1755271887,fav
U0106,1002,1755444687,fav
U0106,1290,1755790287,click
U0106,1068,1756049487,click
U0106,1264,1756049487,fav
U0106,1182,1756135887,visit
U0106,1310,1756395087,click
U0106,2121,1756740687,click
U0106,1034,1757345487,click
U0106,1106,1757604687,fav
U0106,1289,1757777487,click
U0106,1056,1757950287,click
U0106,7057,1758123087,click
U0106,1065,1758900687,click
U0106,1051,1758900687,click
U0106,1209,1759073487,fav
U0106,1037,1759246287,click
U0106,1271,1759246287,click
U0106,1225,1759246287,fav
U0106,1161,1759505487,click
U0106,1308,1760023887,click
U0106,1282,1760023887,fav
U0106,3127,1760455887,click
U0106,1316,1760542287,click
U0106,1139,1761406287,click
U0106,6110,1762443087,fav
U0107,1195,1747150287,click
U0107,1301,1747236687,fav
U0107,1115,1747495887,click
U0107,1034,1747582287,click
U0107,1198,1748273487,click
U0107,1137,1748446287,fav
U0107,1178,1748532687,click
U0107,1247,1748532687,click
U0107,6097,1748619087,click
U0107,1286,1748791887,fav
U0107,1136,1748878287,click
U0107,1043,1749483087,click
U0107,1228,1750433487,click
U0107,3137,1750606287,click
U0107,1056,1750865487,fav
U0107,1028,1751038287,visit
U0107,1028,1751211087,click
U0107,1050,1751729487,click
U0107,8072,1752593487,click
U0107,1276,1752939087,click
U0107,1037,1753025487,fav
U0107,1189,1753543887,visit
U0107,1065,1753716687,click
U0107,2115,1753889487,click
U0107,3110,1754494287,click
U0107,1116,1754839887,click
U0107,1156,1755012687,fav
U0107,1012,1755012687,click
U0107,1194,1755963087,click
U0107,1218,1755963087,fav
U0107,1255,1756135887,fav
U0107,4196,1756222287,click
U0107,1035,1756222287,visit
U0107,1028,1756654287,visit
U0107,1200,1756913487,fav
U0107,1214,1757518287,click
U0107,1075,1757604687,fav
U0107,1116,1757691087,visit
U0107,8075,1758382287,click
U0107,1285,1759073487,fav
U0107,1074,1759073487,visit
U0107,5030,1759159887,visit
U0107,1049,1760974287,visit
U0107,7075,1761492687,click
U0107,1202,1762097487,click
U0107,1303,1762270287,fav
U0108,1322,1748100687,visit
U0108,1267,1748100687,click
U0108,1081,1748187087,click
U0108,1136,1748359887,click
U0108,1052,1749396687,click
U0108,1114,1751297487,fav
U0108,1052,1754235087,click
U0108,1236,1754494287,click
U0108,7022,1754580687,fav
U0108,1055,1754926287,visit
U0108,1023,1755617487,click
U0108,1198,1756913487,fav
U0108,1130,1757777487,click
U0108,7056,1757863887,click
U0108,4188,1758814287,visit
U0108,1013,1759764687,click
U0108,1113,1761060687,fav
U0109,6106,1747063887,fav
U0109,1209,1747236687,click
U0109,1173,1748532687,click
U0109,1207,1748619087,click
U0109,1316,1748791887,fav
U0109,1320,1748878287,click
U0109,4164,1750087887,click
U0109,1319,1750087887,fav
U0109,1269,1750433487,click
U0109,1201,1750865487,fav
U0109,5120,1751211087,click
U0109,1239,1752766287,click
U0109,1316,1754667087,click
U0109,4124,1754667087,click
U0109,1320,1755876687,fav
U0109,1112,1756395087,click
U0109,7084,1757086287,fav
U0109,1219,1757259087,visit
U0109,7018,1757518287,click
U0109,5077,1757863887,click
U0109,1316,1758036687,click
U0109,1326,1758468687,click
U0109,1239,1758555087,visit
U0109,1239,1760283087,visit
U0109,1319,1760715087,fav
U0109,1326,1761751887,click
U0109,1201,1761838287,visit
U0109,1100,1762356687,click
U0109,6091,1762615887,click
U0110,1049,1747323087,fav
U0110,4229,1747582287,click
U0110,1184,1747582287,fav
U0110,1079,1748100687,click
U0110,1256,1748187087,click
U0110,5107,1748273487,click
U0110,1046,1748359887,click
U0110,1213,1748705487,click
U0110,4101,1748964687,visit
U0110,1050,1749828687,visit
U0110,1138,1750001487,fav
U0110,1045,1750001487,click
U0110,6039,1750174287,click
U0110,1047,1750347087,visit
U0110,1182,1751556687,click
U0110,1166,1751729487,click
U0110,6090,1751902287,fav
U0110,1178,1752161487,click
U0110,1045,1752334287,click
U0110,1075,1752507087,fav
U0110,1181,1752593487,click
U0110,2170,1753543887,click
U0110,1167,1753630287,fav
U0110,1002,1754235087,click
U0110,3135,1754235087,fav
U0110,1195,1754235087,fav
U0110,1281,1754926287,fav
U0110,1135,1755012687,fav
U0110,1191,1755271887,click
U0110,2074,1755271887,click
U0110,1170,1755444687,click
U0110,1118,1755444687,click
U0110,1049,1756049487,click
U0110,1323,1756135887,click
U0110,1194,1756481487,click
U0110,6007,1756740687,visit
U0110,2162,1756827087,click
U0110,4053,1756913487,click
U0110,4105,1756913487,click
U0110,6010,1757431887,click
U0110,2154,1757604687,visit
U0110,8026,1758209487,click
U0110,1166,1758295887,fav
U0110,1075,1758382287,visit
U0110,1323,1758468687,click
U0110,1166,1758641487,fav
U0110,1138,1758900687,fav
U0110,1075,1758987087,click
U0110,2099,1759073487,click
U0110,1323,1759419087,click
U0110,1085,1759505487,click
U0110,1066,1759591887,fav
U0110,1182,1759851087,click
U0110,2113,1760974287,click
U0110,1036,1761665487,fav
U0110,1263,1762011087,click
U0110,1276,1762011087,click
U0110,1018,1762183887,click
U0111,1282,1747150287,click
U0111,1264,1747236687,click
U0111,7077,1747236687,click
U0111,2137,1747236687,fav
U0111,1176,1747409487,click
U0111,1127,1747495887,fav
U0111,7016,1748014287,visit
U0111,1041,1748532687,click
U0111,1183,1748532687,click
U0111,5004,1748878287,click
U0111,1256,1748964687,click
U0111,4092,1749051087,click
U0111,5066,1749310287,click
U0111,1148,1749569487,click
U0111,6060,1750087887,fav
U0111,1156,1750433487,click
U0111,1012,1750519887,fav
U0111,1223,1750692687,click
U0111,2213,1751038287,fav
U0111,5141,1751297487,click
U0111,1289,1751297487,click
U0111,3133,1751470287,click
U0111,1047,1751556687,click
U0111,3069,1753803087,click
U0111,1150,1754321487,click
U0111,3046,1754321487,fav
U0111,1135,1755271887,click
U0111,1155,1755963087,visit
U0111,1111,1756395087,fav
U0111,1041,1756913487,click
U0111,1241,1757172687,visit
U0111,6074,1757345487,click
U0111,1127,1757431887,click
U0111,1326,1757518287,fav
U0111,1152,1757604687,click
U0111,2037,1757777487,fav
U0111,1049,1758209487,click
U0111,1247,1758727887,click
U0111,1086,1759246287,visit
U0111,1138,1759332687,fav
U0111,1077,1759678287,click
U0111,5082,1760023887,click
U0111,1002,1760369487,click
U0111,1240,1760887887,click
U0111,1018,1761751887,click
U0111,1123,1762443087,fav
U0111,1210,1762615887,click
U0112,5008,1747236687,fav
U0112,1133,1747841487,visit
U0112,1089,1748359887,click
U0112,1092,1750519887,click
U0112,1055,1751038287,click
U0112,1297,1751211087,click
U0112,1052,1752420687,fav
U0112,1146,1753025487,fav
U0112,1320,1753371087,click
U0112,8028,1753716687,click
U0112,1201,1753889487,click
U0112,1253,1754235087,click
U0112,1206,1754407887,fav
U0112,1209,1754926287,visit
U0112,4047,1754926287,click
U0112,1093,1755099087,fav
U0112,1229,1755185487,click
U0112,1139,1755531087,fav
U0112,1130,1756567887,click
U0112,1183,1756827087,click
U0112,1152,1757259087,fav
U0112,1089,1758036687,click
U0112,1054,1758295887,click
U0112,1102,1759073487,click
U0112,2025,1759419087,visit
U0112,1161,1760283087,fav
U0112,1145,1760455887,click
U0112,1267,1760715087,fav
U0112,1007,1760801487,click
U0112,1039,1761406287,click
U0112,1007,1761838287,click
U0112,1275,1761924687,click
U0113,1291,1747409487,fav
U0113,2091,1747841487,fav
U0113,1007,1748014287,fav
U0113,1289,1748359887,fav
U0113,3042,1748532687,click
U0113,1087,1749051087,click
U0113,1177,1749569487,click
U0113,5005,1749655887,visit
U0113,1137,1750433487,click
U0113,1008,1751297487,click
U0113,1271,1751470287,fav
U0113,1238,1752075087,visit
U0113,4171,1752161487,click
U0113,3107,1752593487,click
U0113,1137,1752679887,fav
U0113,1094,1752939087,click
U0113,1011,1753198287,fav
U0113,8071,1753630287,click
U0113,1177,1755012687,fav
U0113,1122,1755358287,visit
U0113,2083,1755790287,click
U0113,1052,1756567887,click
U0113,1130,1756999887,click
U0113,1097,1757259087,click
U0113,1040,1757345487,fav
U0113,1161,1757431887,click
U0113,1092,1757518287,fav
U0113,1183,1757777487,click
U0113,2187,1758468687,click
U0113,2213,1758987087,click
U0113,1088,1759073487,visit
U0113,4200,1760110287,fav
U0113,1235,1760715087,visit
U0113,3119,1761060687,click
U0113,2116,1761233487,click
U0113,1087,1761319887,fav
U0113,4014,1761579087,fav
U0113,1142,1761751887,click
U0113,1271,1762097487,fav
U0113,1102,1762270287,click
U0113,3025,1762443087,click
U0113,1149,1762443087,click
U0114,1013,1747668687,visit
U0114,1046,1747755087,click
U0114,7089,1748359887,visit
U0114,1281,1748964687,click
U0114,1104,1749137487,click
U0114,1084,1749569487,fav
U0114,1219,1749569487,click
U0114,1076,1749742287,visit
U0114,1093,1749915087,click
U0114,2058,1750001487,fav
U0114,1010,1750087887,fav
U0114,1155,1751470287,click
U0114,1194,1751556687,click
U0114,1285,1751815887,fav
U0114,3037,1752161487,click
U0114,3126,1752420687,click
U0114,2113,1752593487,visit
U0114,4189,1753111887,fav
U0114,1076,1753111887,fav
U0114,1217,1753371087,fav
U0114,1298,1753457487,click
U0114,1187,1753803087,fav
U0114,1052,1753889487,click
U0114,1074,1754235087,click
U0114,1033,1754235087,click
U0114,1260,1754407887,click
U0114,8085,1754580687,visit
U0114,1217,1754580687,click
U0114,1301,1755012687,visit
U0114,6004,1755099087,fav
U0114,2021,1755271887,click
U0114,1306,1755531087,visit
U0114,1274,1755617487,click
U0114,1115,1756222287,click
U0114,1044,1756481487,click
U0114,1260,1756481487,visit
U0114,4205,1757259087,click
U0114,1296,1757431887,click
U0114,1087,1757518287,click
U0114,1010,1758295887,visit
U0114,1267,1758468687,fav
U0114,1075,1759332687,visit
U0114,1166,1759419087,click
U0114,1088,1759591887,click
U0114,1043,1759764687,click
U0114,3048,1760023887,click
U0114,1214,1760110287,fav
U0114,1010,1760369487,click
U0114,8034,1760542287,click
U0114,1220,1760542287,click
U0114,1043,1760628687,click
U0114,1087,1760801487,click
U0114,4095,1761147087,click
U0114,5038,1761406287,click
U0114,1212,1762011087,visit
U0114,1166,1762356687,click
U0114,1214,1762443087,click
U0115,1306,1748100687,click
U0115,8098,1748187087,click
U0115,1142,1749396687,click
U0115,1114,1751556687,visit
U0115,1180,1753025487,fav
U0115,1081,1753803087,click
U0115,1159,1754839887,visit
U0115,2081,1755531087,fav
U0115,1014,1755703887,click
U0115,1266,1757950287,click
U0115,1090,1758641487,click
U0115,4099,1760196687,click
U0115,4202,1760283087,click
U0115,1142,1760715087,fav
U0115,1089,1761838287,click
U0115,1014,1762529487,click
U0115,1292,1762615887,click
U0116,1019,1747063887,fav
U0116,1007,1747323087,click
U0116,8053,1748532687,click
U0116,1014,1748705487,fav
U0116,1268,1749223887,click
U0116,1092,1749483087,click
U0116,1008,1750174287,click
U0116,1102,1751815887,click
U0116,1129,1753111887,click
U0116,1268,1755876687,click
U0116,1130,1756827087,fav
U0116,1087,1757604687,click
U0116,2045,1758814287,visit
U0116,1326,1761319887,click
U0116,1122,1761579087,click
U0116,1093,1761579087,click
U0117,1292,1747409487,visit
U0117,1040,1747755087,click
U0117,5108,1747841487,click
U0117,1059,1747927887,fav
U0117,1159,1748187087,click
U0117,6038,1748273487,click
U0117,1132,1748273487,click
U0117,1112,1748359887,click
U0117,1163,1748878287,fav
U0117,1172,1748964687,fav
U0117,1132,1749051087,click
U0117,3019,1749569487,click
U0117,1139,1750087887,click
U0117,1001,1750087887,click
U0117,1264,1750347087,click
U0117,2045,1750433487,click
U0117,1153,1750433487,fav
U0117,1123,1750779087,fav
U0117,1241,1751470287,fav
U0117,1209,1751643087,click
U0117,1028,1752247887,click
U0117,1115,1754148687,click
U0117,1059,1754407887,visit
U0117,1176,1755876687,fav
U0117,1245,1756654287,visit
U0117,1256,1757518287,click
U0117,1285,1757604687,visit
U0117,8096,1757950287,click
U0117,1129,1758036687,visit
U0117,8036,1758900687,click
U0117,1138,1758987087,fav
U0117,1129,1759159887,click
U0117,1163,1759246287,click
U0117,1280,1760110287,fav
U0117,4201,1760283087,click
U0117,1271,1760369487,click
U0117,1113,1761319887,click
U0117,1161,1761406287,fav
U0117,1006,1761406287,click
U0117,1252,1761838287,click
U0117,1273,1761838287,fav
U0117,1002,1762529487,fav
U0118,1063,1747236687,fav
U0118,1046,1747323087,visit
U0118,2222,1747495887,click
U0118,1322,1748273487,fav
U0118,1114,1748359887,click
U0118,1063,1748878287,click
U0118,1020,1749396687,fav
U0118,1014,1749483087,click
U0118,1101,1750001487,click
U0118,6021,1750433487,click
U0118,1165,1750606287,click
U0118,1134,1750865487,visit
U0118,1297,1751383887,click
U0118,1115,1752420687,click
U0118,1088,1752679887,click
U0118,1052,1753889487,click
U0118,1040,1754321487,fav
U0118,1005,1755444687,click
U0118,2091,1755790287,click
U0118,4036,1755876687,click
U0118,1088,1756481487,fav
U0118,3119,1756827087,click
U0118,1019,1756913487,click
U0118,1245,1757691087,fav
U0118,1008,1758727887,fav
U0118,4193,1759159887,click
U0118,5123,1759419087,visit
U0118,1020,1760887887,click
U0118,1274,1760974287,fav
U0118,4142,1761579087,click
U0118,1130,1761665487,click
U0119,1097,1747063887,click
U0119,2222,1747150287,click
U0119,1099,1747409487,fav
U0119,1081,1747409487,fav
U0119,1255,1747755087,click
U0119,1128,1748014287,click
U0119,1137,1748359887,visit
U0119,1219,1748359887,visit
U0119,1166,1748532687,click
U0119,8005,1748878287,click
U0119,1095,1748878287,click
U0119,1262,1749051087,click
U0119,1012,1749223887,fav
U0119,1245,1749396687,fav
U0119,1081,1749483087,fav
U0119,1117,1750606287,click
U0119,1023,1750951887,click
U0119,1301,1751124687,click
U0119,1168,1751211087,visit
U0119,1009,1751297487,fav
U0119,1269,1751729487,click
U0119,3017,1752334287,click
U0119,1153,1752334287,visit
U0119,1007,1752507087,click
U0119,1039,1753025487,fav
U0119,1307,1753457487,fav
U0119,1276,1754148687,visit
U0119,1066,1754148687,fav
U0119,1189,1754235087,fav
U0119,1274,1754235087,fav
U0119,4126,1754667087,click
U0119,1081,1754753487,click
U0119,1194,1755185487,click
U0119,2067,1755358287,click
U0119,1269,1756049487,click
U0119,1041,1756827087,click
U0119,1081,1757172687,click
U0119,1074,1757259087,click
U0119,1063,1757431887,fav
U0119,1016,1757518287,fav
U0119,1085,1757518287,click
U0119,1135,1757691087,fav
U0119,1013,1757777487,click
U0119,1261,1758209487,click
U0119,1024,1758555087,click
U0119,5123,1758900687,click
U0119,1195,1759159887,click
U0119,5031,1759505487,click
U0119,1103,1760369487,click
U0119,1296,1761319887,fav
U0119,1137,1761838287,visit
U0119,1085,1761838287,fav
U0119,1048,1761924687,click
U0119,4056,1762529487,click
U0120,3124,1747063887,fav
U0120,1155,1751729487,fav
U0120,8102,1753889487,click
U0120,1138,1753975887,click
U0120,4236,1754321487,fav
U0120,1209,1755012687,click
U0120,1190,1755271887,fav
U0120,3074,1755531087,click
U0120,1182,1755703887,visit
U0120,1155,1756654287,visit
U0120,1280,1756740687,click
U0120,1177,1756999887,visit
U0120,6065,1756999887,fav
U0120,1159,1756999887,fav
U0120,1264,1760196687,visit
U0121,1035,1747841487,fav
U0121,1065,1748187087,click
U0121,1150,1748964687,click
U0121,1186,1749051087,click
U0121,1078,1749310287,fav
U0121,1290,1749310287,click
U0121,1034,1749310287,click
U0121,1146,1749396687,click
U0121,1068,1749483087,visit
U0121,1167,1749742287,fav
U0121,1290,1749828687,fav
U0121,1152,1750519887,visit
U0121,1068,1751211087,click
U0121,1152,1751297487,click
U0121,8087,1751470287,visit
U0121,1034,1751729487,click
U0121,1161,1752161487,fav
U0121,1286,1752334287,click
U0121,1151,1752420687,fav
U0121,1214,1752939087,fav
U0121,1034,1753198287,click
U0121,1292,1753198287,click
U0121,1292,1753198287,fav
U0121,1065,1753284687,click
U0121,1292,1753543887,click
U0121,1202,1753803087,click
U0121,1045,1753889487,fav
U0121,2050,1754235087,visit
U0121,1214,1754407887,fav
U0121,1237,1755099087,click
U0121,1202,1755185487,click
U0121,1089,1756308687,click
U0121,1035,1756481487,visit
U0121,4010,1756654287,fav
U0121,8087,1756740687,click
U0121,1124,1756740687,click
U0121,1154,1757345487,fav
U0121,1186,1757518287,click
U0121,1036,1757777487,fav
U0121,1155,1758295887,fav
U0121,6036,1758468687,click
U0121,1159,1758468687,fav
U0121,1202,1758555087,click
U0121,1035,1758814287,click
U0121,1139,1759159887,visit
U0121,1117,1759419087,click
U0121,1200,1759505487,click
U0121,5082,1759764687,click
U0121,1154,1759764687,click
U0121,1068,1760023887,fav
U0121,1154,1761060687,click
U0121,1180,1761060687,fav
U0121,5051,1761924687,click
U0121,1180,1762097487,click
U0121,1121,1762529487,visit
U0121,1155,1762529487,fav
U0122,1274,1747236687,fav
U0122,1136,1747668687,click
U0122,1113,1747927887,click
U0122,1260,1748359887,click
U0122,1104,1748791887,click
U0122,1306,1748878287,click
U0122,1111,1749310287,click
U0122,1285,1749483087,click
U0122,1306,1750001487,click
U0122,1134,1750087887,fav
U0122,1269,1750260687,click
U0122,2054,1750865487,fav
U0122,1326,1750951887,click
U0122,1247,1751124687,click
U0122,1255,1751211087,visit
U0122,1269,1753111887,click
U0122,1245,1753716687,fav
U0122,1129,1753889487,visit
U0122,1269,1754494287,click
U0122,2022,1754580687,fav
U0122,1013,1754667087,click
U0122,1269,1754667087,fav
U0122,1088,1754839887,fav
U0122,2095,1755012687,click
U0122,1278,1755358287,click
U0122,1136,1755531087,click
U0122,1301,1756049487,click
U0122,1255,1756308687,fav
U0122,1326,1756654287,click
U0122,2180,1756654287,click
U0122,1055,1756913487,click
U0122,1163,1757604687,click
U0122,1055,1757777487,fav
U0122,1081,1758036687,click
U0122,1163,1758209487,fav
U0122,1129,1758727887,click
U0122,1042,1758900687,fav
U0122,1055,1759073487,fav
U0122,1324,1761147087,click
U0122,1303,1761751887,click
U0122,1134,1762097487,click
U0122,1306,1762356687,click
U0123,6049,1747409487,visit
U0123,2074,1747495887,click
U0123,1209,1748187087,click
U0123,8037,1748878287,click
U0123,1059,1749310287,visit
U0123,1255,1749310287,click
U0123,1247,1749915087,click
U0123,1289,1750174287,click
U0123,1326,1750347087,fav
U0123,1322,1750606287,click
U0123,1001,1750779087,click
U0123,1172,1751556687,click
U0123,1256,1751729487,click
U0123,1324,1752075087,fav
U0123,8025,1752161487,click
U0123,4220,1752507087,click
U0123,4216,1753543887,fav
U0123,1321,1753630287,visit
U0123,5039,1754407887,fav
U0123,1324,1754667087,click
U0123,4123,1754667087,click
U0123,6096,1755012687,click
U0123,1278,1755271887,click
U0123,1177,1755617487,click
U0123,1280,1756135887,visit
U0123,1201,1756827087,click
U0123,1002,1756999887,fav
U0123,5105,1757172687,fav
U0123,1225,1757863887,click
U0123,1247,1757863887,click
U0123,1316,1758209487,fav
U0123,1264,1758468687,click
U0123,1172,1758641487,click
U0123,1322,1759678287,click
U0123,1190,1759678287,fav
U0123,1247,1759851087,click
U0123,1201,1759851087,fav
U0123,1168,1759937487,click
U0123,1182,1760455887,click
U0123,1129,1760887887,fav
U0123,1177,1762011087,click
U0123,1111,1762097487,click
U0123,1129,1762356687,fav
U0123,1271,1762529487,click
U0124,1086,1748100687,fav
U0124,1267,1750001487,click
